"siteName";"date";"labName";"flowRate";"popServ";"PMMV";"measure";"value";"value_load";"value_pmmv";"value_avg14d_past";"value_load_avg14d_past";"value_pmmv_avg14d_past"
"Liège Oupeye";2025-01-05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-06;"Sciensano Foodborne Pathogens";7692.5;253780;18739.69;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-13;"Sciensano Foodborne Pathogens";5053.33;253780;30995.15;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-20;"Sciensano Foodborne Pathogens";3846.25;253780;975.7;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-27;"Sciensano Foodborne Pathogens";5685.83;253780;14138.12;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-01-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-03;"Sciensano Foodborne Pathogens";4194.58;253780;15508.58;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-10;"Sciensano Foodborne Pathogens";5804.17;253780;30425.44;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-17;"Sciensano Foodborne Pathogens";3734.58;253780;14949.83;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-24;"Sciensano Foodborne Pathogens";4106.25;253780;38524.31;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-02-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-03;"Sciensano Foodborne Pathogens";3570;253780;27253.04;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-10;"Sciensano Foodborne Pathogens";3592.5;253780;16126.66;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-17;"Sciensano Foodborne Pathogens";3385.42;253780;18610.82;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-03-24;"Sciensano Foodborne Pathogens";3330;253780;39579.54;"SARS";14.62;460410749468.043;0.000369382766954846;14.62;460410749468.043;0.000369382766954846
"Liège Oupeye";2025-03-25;NA;NA;NA;NA;NA;NA;NA;NA;14.62;460410749468.043;0.000369382766954846
"Liège Oupeye";2025-03-26;NA;NA;NA;NA;NA;NA;NA;NA;14.62;460410749468.043;0.000369382766954846
"Liège Oupeye";2025-03-27;NA;NA;NA;NA;NA;NA;NA;NA;14.62;460410749468.043;0.000369382766954846
"Liège Oupeye";2025-03-28;NA;NA;NA;NA;NA;NA;NA;NA;14.62;460410749468.043;0.000369382766954846
"Liège Oupeye";2025-03-29;NA;NA;NA;NA;NA;NA;NA;NA;14.62;460410749468.043;0.000369382766954846
"Liège Oupeye";2025-03-30;NA;NA;NA;NA;NA;NA;NA;NA;14.62;460410749468.043;0.000369382766954846
"Liège Oupeye";2025-03-31;"Sciensano Foodborne Pathogens";3136.25;253780;26109.46;"SARS";NA;NA;NA;14.62;460410749468.043;0.000369382766954846
"Liège Oupeye";2025-04-01;NA;NA;NA;NA;NA;NA;NA;NA;14.62;460410749468.043;0.000369382766954846
"Liège Oupeye";2025-04-02;NA;NA;NA;NA;NA;NA;NA;NA;14.62;460410749468.043;0.000369382766954846
"Liège Oupeye";2025-04-03;NA;NA;NA;NA;NA;NA;NA;NA;14.62;460410749468.043;0.000369382766954846
"Liège Oupeye";2025-04-04;NA;NA;NA;NA;NA;NA;NA;NA;14.62;460410749468.043;0.000369382766954846
"Liège Oupeye";2025-04-05;NA;NA;NA;NA;NA;NA;NA;NA;14.62;460410749468.043;0.000369382766954846
"Liège Oupeye";2025-04-06;NA;NA;NA;NA;NA;NA;NA;NA;14.62;460410749468.043;0.000369382766954846
"Liège Oupeye";2025-04-07;"Sciensano Foodborne Pathogens";3106.67;253780;3418.34;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-14;"Sciensano Foodborne Pathogens";3189.58;253780;4753.48;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-21;"Sciensano Foodborne Pathogens";2933.33;253780;26340.92;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-04-30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-05;"Sciensano Foodborne Pathogens";2969.17;253780;7305.48;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-12;"Sciensano Foodborne Pathogens";3055.42;253780;25551.11;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-19;"Sciensano Foodborne Pathogens";2929.58;253780;53050.23;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-26;"Sciensano Foodborne Pathogens";2958.75;253780;36243.48;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-05-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-06-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-06-02;"Sciensano Foodborne Pathogens";2655.83;253780;13344.13;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-06-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-06-05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-06-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-06-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-06-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-06-09;"Sciensano Foodborne Pathogens";2896.25;253780;56425.22;"SARS";17.16;470010087477.343;0.000304119328201113;17.16;470010087477.343;0.000304119328201113
"Liège Oupeye";2025-06-10;NA;NA;NA;NA;NA;NA;NA;NA;16.8;460197466602.119;0.000294165220710042
"Liège Oupeye";2025-06-11;NA;NA;NA;NA;NA;NA;NA;NA;16.44;450384845726.895;0.00028421111321897
"Liège Oupeye";2025-06-12;NA;NA;NA;NA;NA;NA;NA;NA;16.08;440572224851.671;0.000274257005727899
"Liège Oupeye";2025-06-13;NA;NA;NA;NA;NA;NA;NA;NA;15.72;430759603976.448;0.000264302898236828
"Liège Oupeye";2025-06-14;NA;NA;NA;NA;NA;NA;NA;NA;15.36;420946983101.224;0.000254348790745756
"Liège Oupeye";2025-06-15;NA;NA;NA;NA;NA;NA;NA;NA;15;411134362226;0.000244394683254685
"Liège Oupeye";2025-06-16;"Sciensano Foodborne Pathogens";2902.08;253780;73560.73;"SARS";12.12;332633395224.21;0.000164761823326114;14.64;401321741350.776;0.000234440575763614
"Liège Oupeye";2025-06-17;NA;NA;NA;NA;NA;NA;NA;NA;14.64;401321741350.776;0.000234440575763614
"Liège Oupeye";2025-06-18;NA;NA;NA;NA;NA;NA;NA;NA;14.64;401321741350.776;0.000234440575763614
"Liège Oupeye";2025-06-19;NA;NA;NA;NA;NA;NA;NA;NA;14.64;401321741350.776;0.000234440575763614
"Liège Oupeye";2025-06-20;NA;NA;NA;NA;NA;NA;NA;NA;14.64;401321741350.776;0.000234440575763614
"Liège Oupeye";2025-06-21;NA;NA;NA;NA;NA;NA;NA;NA;14.64;401321741350.776;0.000234440575763614
"Liège Oupeye";2025-06-22;NA;NA;NA;NA;NA;NA;NA;NA;14.64;401321741350.776;0.000234440575763614
"Liège Oupeye";2025-06-23;"Sciensano Foodborne Pathogens";2728.04;253780;35544.6;"SARS";NA;NA;NA;14.28;391509120475.552;0.000224486468272542
"Liège Oupeye";2025-06-24;NA;NA;NA;NA;NA;NA;NA;NA;13.92;381696499600.329;0.000214532360781471
"Liège Oupeye";2025-06-25;NA;NA;NA;NA;NA;NA;NA;NA;13.56;371883878725.105;0.0002045782532904
"Liège Oupeye";2025-06-26;NA;NA;NA;NA;NA;NA;NA;NA;13.2;362071257849.881;0.000194624145799328
"Liège Oupeye";2025-06-27;NA;NA;NA;NA;NA;NA;NA;NA;12.84;352258636974.657;0.000184670038308257
"Liège Oupeye";2025-06-28;NA;NA;NA;NA;NA;NA;NA;NA;12.48;342446016099.434;0.000174715930817186
"Liège Oupeye";2025-06-29;NA;NA;NA;NA;NA;NA;NA;NA;12.12;332633395224.21;0.000164761823326114
"Liège Oupeye";2025-06-30;"Sciensano Foodborne Pathogens";2838.75;253780;62838.23;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-07;"Sciensano Foodborne Pathogens";6632.92;253780;31871.85;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-14;"Sciensano Foodborne Pathogens";2649.58;253780;92629.83;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-21;"Sciensano Foodborne Pathogens";1913.75;253780;17831.27;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-28;"Sciensano Foodborne Pathogens";3615.42;253780;17238.31;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-07-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-04;"Sciensano Foodborne Pathogens";3551.67;253780;26035.46;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-11;"Sciensano Foodborne Pathogens";2867.5;253780;43459.42;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-18;"Sciensano Foodborne Pathogens";2841.5;253780;NA;"SARS";NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Oupeye";2025-08-25;"Sciensano Foodborne Pathogens";2990.83;253780;66986.06;"SARS";13.97;395131800141.855;0.000208550853714937;13.97;395131800141.855;0.000208550853714937
"Liège Sclessin";2023-11-20;"Sciensano Foodborne Pathogens";2112.5;142240;28866.75;"SARS";19.35;689711051743.532;0.000670321390527164;NA;NA;NA
"Liège Sclessin";2023-11-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Sclessin";2023-11-22;"Sciensano Foodborne Pathogens";1156.25;142240;24953.67;"SARS";18.16;354288526434.196;0.000727748663823798;NA;NA;NA
"Liège Sclessin";2023-11-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Sclessin";2023-11-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Sclessin";2023-11-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Sclessin";2023-11-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Sclessin";2023-11-27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Sclessin";2023-11-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Sclessin";2023-11-29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Sclessin";2023-11-30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Sclessin";2023-12-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Sclessin";2023-12-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Sclessin";2023-12-03;NA;NA;NA;NA;NA;NA;NA;NA;18.755;521999789088.864;0.000699035027175481
"Liège Sclessin";2023-12-04;NA;NA;NA;NA;NA;NA;NA;NA;18.4575;438144157761.53;0.00071339184549964
"Liège Sclessin";2023-12-05;NA;NA;NA;NA;NA;NA;NA;NA;18.16;354288526434.196;0.000727748663823798
"Liège Sclessin";2023-12-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Sclessin";2023-12-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Sclessin";2023-12-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Sclessin";2023-12-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Liège Sclessin";2023-12-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
